Index,Time,4ES_1,Time,4ES_2,Time,4ES_3,Time,4ES_4,Time,4PF_1,Time,4PF_2,Time,4PF_3,Time,4PF_4
21958,544.301,2509.798,544.301,2509.798,544.301,2509.798,544.301,2509.798,544.301,2509.798,544.301,2529.406,544.301,2509.798,544.301,2509.798
21959,544.319,2529.406,544.319,2529.406,544.319,2529.406,544.319,2529.406,544.319,2529.406,544.319,2529.406,544.319,2509.798,544.319,2509.798
21960,544.338,2509.798,544.338,2509.798,544.338,2529.406,544.338,2509.798,544.338,2509.798,544.338,2529.406,544.338,2509.798,544.338,2529.406
21961,544.356,2529.406,544.356,2529.406,544.356,2529.406,544.356,2529.406,544.356,2529.406,544.356,2529.406,544.356,2509.798,544.356,2509.798
21962,544.375,2509.798,544.375,2529.406,544.375,2529.406,544.375,2529.406,544.375,2529.406,544.375,2529.406,544.375,2509.798,544.375,2509.798
21963,544.393,2509.798,544.393,2509.798,544.393,2529.406,544.393,2529.406,544.393,2509.798,544.393,2529.406,544.393,2509.798,544.393,2509.798
21964,544.411,2529.406,544.411,2529.406,544.411,2509.798,544.411,2529.406,544.411,2509.798,544.411,2529.406,544.411,2509.798,544.411,2529.406
21965,544.43,2509.798,544.43,2529.406,544.43,2529.406,544.43,2529.406,544.43,2509.798,544.43,2529.406,544.43,2509.798,544.43,2509.798
21966,544.448,2509.798,544.448,2529.406,544.448,2529.406,544.448,2509.798,544.448,2529.406,544.448,2529.406,544.448,2509.798,544.448,2529.406
21967,544.467,2529.406,544.467,2529.406,544.467,2529.406,544.467,2509.798,544.467,2529.406,544.467,2509.798,544.467,2509.798,544.467,2529.406
21968,544.485,2509.798,544.485,2509.798,544.485,2529.406,544.485,2529.406,544.485,2509.798,544.485,2529.406,544.485,2509.798,544.485,2509.798
21969,544.504,2529.406,544.504,2529.406,544.504,2529.406,544.504,2509.798,544.504,2529.406,544.504,2529.406,544.504,2509.798,544.504,2509.798
21970,544.522,2509.798,544.522,2529.406,544.522,2529.406,544.522,2529.406,544.522,2529.406,544.522,2529.406,544.522,2509.798,544.522,2529.406
21971,544.54,2509.798,544.54,2509.798,544.54,2509.798,544.54,2529.406,544.54,2529.406,544.54,2509.798,544.54,2509.798,544.54,2509.798
21972,544.559,2509.798,544.559,2529.406,544.559,2529.406,544.559,2509.798,544.559,2529.406,544.559,2529.406,544.559,2509.798,544.559,2509.798
21973,544.577,2529.406,544.577,2529.406,544.577,2529.406,544.577,2529.406,544.577,2509.798,544.577,2509.798,544.577,2509.798,544.577,2529.406
21974,544.596,2490.19,544.596,2529.406,544.596,2529.406,544.596,2529.406,544.596,2529.406,544.596,2529.406,544.596,2509.798,544.596,2509.798
21975,544.614,2509.798,544.614,2509.798,544.614,2529.406,544.614,2509.798,544.614,2529.406,544.614,2529.406,544.614,2509.798,544.614,2529.406
21976,544.633,2509.798,544.633,2529.406,544.633,2509.798,544.633,2529.406,544.633,2509.798,544.633,2529.406,544.633,2509.798,544.633,2529.406
21977,544.651,2509.798,544.651,2509.798,544.651,2529.406,544.651,2509.798,544.651,2529.406,544.651,2529.406,544.651,2509.798,544.651,2509.798
21978,544.669,2509.798,544.669,2529.406,544.669,2529.406,544.669,2529.406,544.669,2529.406,544.669,2529.406,544.669,2509.798,544.669,2509.798
21979,544.688,2529.406,544.688,2529.406,544.688,2509.798,544.688,2529.406,544.688,2529.406,544.688,2529.406,544.688,2509.798,544.688,2529.406
21980,544.706,2509.798,544.706,2529.406,544.706,2529.406,544.706,2509.798,544.706,2529.406,544.706,2529.406,544.706,2509.798,544.706,2509.798
21981,544.725,2509.798,544.725,2529.406,544.725,2509.798,544.725,2529.406,544.725,2529.406,544.725,2529.406,544.725,2509.798,544.725,2509.798
21982,544.743,2509.798,544.743,2529.406,544.743,2529.406,544.743,2509.798,544.743,2509.798,544.743,2509.798,544.743,2509.798,544.743,2529.406
21983,544.762,2509.798,544.762,2529.406,544.762,2529.406,544.762,2529.406,544.762,2529.406,544.762,2529.406,544.762,2509.798,544.762,2509.798
21984,544.78,2509.798,544.78,2509.798,544.78,2529.406,544.78,2509.798,544.78,2509.798,544.78,2529.406,544.78,2509.798,544.78,2509.798
21985,544.799,2509.798,544.799,2529.406,544.799,2509.798,544.799,2529.406,544.799,2529.406,544.799,2529.406,544.799,2509.798,544.799,2509.798
21986,544.817,2529.406,544.817,2529.406,544.817,2529.406,544.817,2529.406,544.817,2509.798,544.817,2529.406,544.817,2509.798,544.817,2529.406
21987,544.835,2509.798,544.835,2529.406,544.835,2529.406,544.835,2509.798,544.835,2529.406,544.835,2529.406,544.835,2509.798,544.835,2509.798
21988,544.854,2509.798,544.854,2509.798,544.854,2529.406,544.854,2509.798,544.854,2529.406,544.854,2529.406,544.854,2509.798,544.854,2509.798
21989,544.872,2509.798,544.872,2509.798,544.872,2529.406,544.872,2529.406,544.872,2529.406,544.872,2529.406,544.872,2509.798,544.872,2529.406
21990,544.891,2509.798,544.891,2509.798,544.891,2509.798,544.891,2509.798,544.891,2509.798,544.891,2529.406,544.891,2509.798,544.891,2509.798
21991,544.909,2509.798,544.909,2529.406,544.909,2529.406,544.909,2509.798,544.909,2529.406,544.909,2529.406,544.909,2509.798,544.909,2529.406
21992,544.928,2509.798,544.928,2509.798,544.928,2529.406,544.928,2529.406,544.928,2529.406,544.928,2509.798,544.928,2509.798,544.928,2509.798
21993,544.946,2509.798,544.946,2509.798,544.946,2529.406,544.946,2509.798,544.946,2529.406,544.946,2529.406,544.946,2509.798,544.946,2509.798
21994,544.964,2509.798,544.964,2509.798,544.964,2529.406,544.964,2509.798,544.964,2529.406,544.964,2529.406,544.964,2509.798,544.964,2529.406
21995,544.983,2529.406,544.983,2509.798,544.983,2529.406,544.983,2509.798,544.983,2529.406,544.983,2509.798,544.983,2509.798,544.983,2509.798
21996,545.001,2509.798,545.001,2529.406,545.001,2509.798,545.001,2509.798,545.001,2529.406,545.001,2529.406,545.001,2509.798,545.001,2509.798
21997,545.02,2509.798,545.02,2509.798,545.02,2529.406,545.02,2529.406,545.02,2529.406,545.02,2529.406,545.02,2509.798,545.02,2529.406
21998,545.038,2529.406,545.038,2509.798,545.038,2529.406,545.038,2529.406,545.038,2529.406,545.038,2509.798,545.038,2529.406,545.038,2509.798
21999,545.057,2509.798,545.057,2529.406,545.057,2529.406,545.057,2529.406,545.057,2529.406,545.057,2529.406,545.057,2509.798,545.057,2509.798
22000,545.075,2509.798,545.075,2529.406,545.075,2509.798,545.075,2529.406,545.075,2529.406,545.075,2529.406,545.075,2509.798,545.075,2509.798
22001,545.093,2509.798,545.093,2529.406,545.093,2509.798,545.093,2509.798,545.093,2529.406,545.093,2529.406,545.093,2509.798,545.093,2509.798
22002,545.112,2509.798,545.112,2529.406,545.112,2509.798,545.112,2529.406,545.112,2529.406,545.112,2529.406,545.112,2529.406,545.112,2509.798
22003,545.13,2509.798,545.13,2529.406,545.13,2509.798,545.13,2529.406,545.13,2529.406,545.13,2529.406,545.13,2509.798,545.13,2509.798
22004,545.149,2509.798,545.149,2529.406,545.149,2529.406,545.149,2509.798,545.149,2509.798,545.149,2529.406,545.149,2529.406,545.149,2509.798
22005,545.167,2509.798,545.167,2529.406,545.167,2529.406,545.167,2529.406,545.167,2509.798,545.167,2529.406,545.167,2509.798,545.167,2529.406
22006,545.186,2509.798,545.186,2529.406,545.186,2509.798,545.186,2509.798,545.186,2529.406,545.186,2529.406,545.186,2509.798,545.186,2509.798
22007,545.204,2509.798,545.204,2509.798,545.204,2529.406,545.204,2529.406,545.204,2509.798,545.204,2529.406,545.204,2509.798,545.204,2529.406
22008,545.222,2529.406,545.222,2509.798,545.222,2529.406,545.222,2529.406,545.222,2509.798,545.222,2529.406,545.222,2509.798,545.222,2509.798
22009,545.241,2509.798,545.241,2529.406,545.241,2509.798,545.241,2509.798,545.241,2529.406,545.241,2529.406,545.241,2509.798,545.241,2509.798
22010,545.259,2509.798,545.259,2509.798,545.259,2529.406,545.259,2529.406,545.259,2529.406,545.259,2509.798,545.259,2509.798,545.259,2529.406
22011,545.278,2509.798,545.278,2509.798,545.278,2529.406,545.278,2529.406,545.278,2529.406,545.278,2529.406,545.278,2529.406,545.278,2529.406
22012,545.296,2509.798,545.296,2529.406,545.296,2529.406,545.296,2509.798,545.296,2529.406,545.296,2529.406,545.296,2509.798,545.296,2509.798
22013,545.315,2529.406,545.315,2509.798,545.315,2529.406,545.315,2509.798,545.315,2529.406,545.315,2529.406,545.315,2509.798,545.315,2529.406
22014,545.333,2529.406,545.333,2509.798,545.333,2529.406,545.333,2529.406,545.333,2529.406,545.333,2509.798,545.333,2509.798,545.333,2509.798
22015,545.352,2509.798,545.352,2529.406,545.352,2529.406,545.352,2529.406,545.352,2529.406,545.352,2529.406,545.352,2529.406,545.352,2529.406
22016,545.37,2529.406,545.37,2529.406,545.37,2529.406,545.37,2529.406,545.37,2529.406,545.37,2529.406,545.37,2509.798,545.37,2509.798
22017,545.388,2509.798,545.388,2529.406,545.388,2529.406,545.388,2529.406,545.388,2529.406,545.388,2509.798,545.388,2529.406,545.388,2509.798
22018,545.407,2509.798,545.407,2529.406,545.407,2529.406,545.407,2509.798,545.407,2509.798,545.407,2529.406,545.407,2509.798,545.407,2509.798
22019,545.425,2529.406,545.425,2529.406,545.425,2529.406,545.425,2509.798,545.425,2529.406,545.425,2529.406,545.425,2509.798,545.425,2509.798
22020,545.444,2529.406,545.444,2529.406,545.444,2509.798,545.444,2529.406,545.444,2529.406,545.444,2529.406,545.444,2509.798,545.444,2509.798
22021,545.462,2509.798,545.462,2529.406,545.462,2529.406,545.462,2529.406,545.462,2529.406,545.462,2529.406,545.462,2509.798,545.462,2509.798
22022,545.481,2529.406,545.481,2529.406,545.481,2529.406,545.481,2509.798,545.481,2529.406,545.481,2529.406,545.481,2509.798,545.481,2509.798
22023,545.499,2509.798,545.499,2509.798,545.499,2529.406,545.499,2529.406,545.499,2529.406,545.499,2529.406,545.499,2509.798,545.499,2529.406
22024,545.517,2509.798,545.517,2509.798,545.517,2529.406,545.517,2529.406,545.517,2529.406,545.517,2529.406,545.517,2509.798,545.517,2509.798
22025,545.536,2509.798,545.536,2529.406,545.536,2529.406,545.536,2529.406,545.536,2529.406,545.536,2529.406,545.536,2509.798,545.536,2509.798
22026,545.554,2509.798,545.554,2529.406,545.554,2529.406,545.554,2529.406,545.554,2529.406,545.554,2529.406,545.554,2509.798,545.554,2529.406
22027,545.573,2509.798,545.573,2529.406,545.573,2529.406,545.573,2509.798,545.573,2529.406,545.573,2529.406,545.573,2509.798,545.573,2509.798
22028,545.591,2509.798,545.591,2529.406,545.591,2529.406,545.591,2529.406,545.591,2529.406,545.591,2529.406,545.591,2509.798,545.591,2509.798
22029,545.61,2509.798,545.61,2529.406,545.61,2509.798,545.61,2529.406,545.61,2529.406,545.61,2529.406,545.61,2509.798,545.61,2529.406
22030,545.628,2509.798,545.628,2509.798,545.628,2529.406,545.628,2509.798,545.628,2509.798,545.628,2529.406,545.628,2509.798,545.628,2509.798
22031,545.646,2509.798,545.646,2529.406,545.646,2529.406,545.646,2529.406,545.646,2529.406,545.646,2529.406,545.646,2509.798,545.646,2529.406
22032,545.665,2509.798,545.665,2529.406,545.665,2529.406,545.665,2529.406,545.665,2529.406,545.665,2529.406,545.665,2529.406,545.665,2509.798
22033,545.683,2509.798,545.683,2529.406,545.683,2529.406,545.683,2509.798,545.683,2529.406,545.683,2529.406,545.683,2509.798,545.683,2509.798
22034,545.702,2509.798,545.702,2509.798,545.702,2529.406,545.702,2529.406,545.702,2529.406,545.702,2529.406,545.702,2509.798,545.702,2509.798
22035,545.72,2509.798,545.72,2509.798,545.72,2529.406,545.72,2529.406,545.72,2509.798,545.72,2529.406,545.72,2509.798,545.72,2509.798
22036,545.739,2529.406,545.739,2529.406,545.739,2529.406,545.739,2509.798,545.739,2529.406,545.739,2529.406,545.739,2529.406,545.739,2509.798
22037,545.757,2509.798,545.757,2529.406,545.757,2529.406,545.757,2529.406,545.757,2509.798,545.757,2529.406,545.757,2509.798,545.757,2529.406
22038,545.775,2509.798,545.775,2529.406,545.775,2529.406,545.775,2509.798,545.775,2509.798,545.775,2529.406,545.775,2509.798,545.775,2509.798
22039,545.794,2509.798,545.794,2509.798,545.794,2529.406,545.794,2509.798,545.794,2529.406,545.794,2529.406,545.794,2509.798,545.794,2529.406
22040,545.812,2509.798,545.812,2529.406,545.812,2529.406,545.812,2509.798,545.812,2509.798,545.812,2529.406,545.812,2509.798,545.812,2529.406
22041,545.831,2509.798,545.831,2509.798,545.831,2509.798,545.831,2509.798,545.831,2529.406,545.831,2529.406,545.831,2509.798,545.831,2529.406
22042,545.849,2509.798,545.849,2509.798,545.849,2509.798,545.849,2529.406,545.849,2509.798,545.849,2509.798,545.849,2529.406,545.849,2529.406
22043,545.868,2509.798,545.868,2529.406,545.868,2529.406,545.868,2529.406,545.868,2529.406,545.868,2529.406,545.868,2509.798,545.868,2509.798
22044,545.886,2509.798,545.886,2529.406,545.886,2529.406,545.886,2509.798,545.886,2529.406,545.886,2529.406,545.886,2509.798,545.886,2509.798
22045,545.904,2529.406,545.904,2529.406,545.904,2529.406,545.904,2529.406,545.904,2529.406,545.904,2529.406,545.904,2509.798,545.904,2529.406
22046,545.923,2509.798,545.923,2529.406,545.923,2529.406,545.923,2509.798,545.923,2529.406,545.923,2529.406,545.923,2509.798,545.923,2529.406
22047,545.941,2509.798,545.941,2529.406,545.941,2529.406,545.941,2509.798,545.941,2529.406,545.941,2529.406,545.941,2509.798,545.941,2509.798
22048,545.96,2509.798,545.96,2529.406,545.96,2529.406,545.96,2529.406,545.96,2509.798,545.96,2529.406,545.96,2529.406,545.96,2529.406
22049,545.978,2509.798,545.978,2529.406,545.978,2529.406,545.978,2529.406,545.978,2529.406,545.978,2529.406,545.978,2509.798,545.978,2509.798
22050,545.997,2509.798,545.997,2529.406,545.997,2529.406,545.997,2509.798,545.997,2529.406,545.997,2529.406,545.997,2509.798,545.997,2509.798
22051,546.015,2509.798,546.015,2529.406,546.015,2509.798,546.015,2529.406,546.015,2509.798,546.015,2529.406,546.015,2509.798,546.015,2509.798
22052,546.033,2509.798,546.033,2529.406,546.033,2509.798,546.033,2509.798,546.033,2529.406,546.033,2529.406,546.033,2509.798,546.033,2509.798
22053,546.052,2509.798,546.052,2529.406,546.052,2529.406,546.052,2509.798,546.052,2529.406,546.052,2529.406,546.052,2509.798,546.052,2509.798
22054,546.07,2509.798,546.07,2529.406,546.07,2509.798,546.07,2529.406,546.07,2509.798,546.07,2529.406,546.07,2509.798,546.07,2529.406
22055,546.089,2509.798,546.089,2509.798,546.089,2529.406,546.089,2529.406,546.089,2529.406,546.089,2529.406,546.089,2509.798,546.089,2509.798
22056,546.107,2529.406,546.107,2529.406,546.107,2509.798,546.107,2529.406,546.107,2509.798,546.107,2529.406,546.107,2509.798,546.107,2509.798
22057,546.126,2509.798,546.126,2529.406,546.126,2529.406,546.126,2529.406,546.126,2529.406,546.126,2529.406,546.126,2509.798,546.126,2529.406
22058,546.144,2509.798,546.144,2509.798,546.144,2529.406,546.144,2529.406,546.144,2529.406,546.144,2529.406,546.144,2509.798,546.144,2509.798
22059,546.162,2509.798,546.162,2529.406,546.162,2509.798,546.162,2529.406,546.162,2509.798,546.162,2549.014,546.162,2509.798,546.162,2509.798
22060,546.181,2529.406,546.181,2529.406,546.181,2509.798,546.181,2529.406,546.181,2509.798,546.181,2509.798,546.181,2509.798,546.181,2509.798
22061,546.199,2529.406,546.199,2529.406,546.199,2529.406,546.199,2509.798,546.199,2529.406,546.199,2529.406,546.199,2509.798,546.199,2509.798
22062,546.218,2509.798,546.218,2529.406,546.218,2529.406,546.218,2529.406,546.218,2509.798,546.218,2509.798,546.218,2509.798,546.218,2509.798
22063,546.236,2529.406,546.236,2509.798,546.236,2529.406,546.236,2509.798,546.236,2509.798,546.236,2509.798,546.236,2509.798,546.236,2509.798
22064,546.255,2529.406,546.255,2509.798,546.255,2529.406,546.255,2529.406,546.255,2509.798,546.255,2529.406,546.255,2509.798,546.255,2509.798
22065,546.273,2509.798,546.273,2529.406,546.273,2529.406,546.273,2529.406,546.273,2509.798,546.273,2529.406,546.273,2509.798,546.273,2509.798
22066,546.292,2529.406,546.292,2529.406,546.292,2529.406,546.292,2509.798,546.292,2529.406,546.292,2509.798,546.292,2509.798,546.292,2509.798
22067,546.31,2509.798,546.31,2509.798,546.31,2529.406,546.31,2529.406,546.31,2529.406,546.31,2529.406,546.31,2509.798,546.31,2509.798
22068,546.328,2509.798,546.328,2529.406,546.328,2529.406,546.328,2509.798,546.328,2529.406,546.328,2529.406,546.328,2509.798,546.328,2509.798
22069,546.347,2509.798,546.347,2529.406,546.347,2509.798,546.347,2509.798,546.347,2529.406,546.347,2529.406,546.347,2529.406,546.347,2509.798
22070,546.365,2529.406,546.365,2509.798,546.365,2529.406,546.365,2529.406,546.365,2509.798,546.365,2529.406,546.365,2509.798,546.365,2529.406
22071,546.384,2529.406,546.384,2509.798,546.384,2509.798,546.384,2529.406,546.384,2529.406,546.384,2529.406,546.384,2509.798,546.384,2509.798
22072,546.402,2509.798,546.402,2529.406,546.402,2529.406,546.402,2529.406,546.402,2529.406,546.402,2509.798,546.402,2509.798,546.402,2509.798
22073,546.421,2509.798,546.421,2529.406,546.421,2509.798,546.421,2529.406,546.421,2509.798,546.421,2529.406,546.421,2509.798,546.421,2509.798
22074,546.439,2509.798,546.439,2529.406,546.439,2529.406,546.439,2529.406,546.439,2529.406,546.439,2529.406,546.439,2509.798,546.439,2509.798
22075,546.457,2509.798,546.457,2529.406,546.457,2529.406,546.457,2509.798,546.457,2529.406,546.457,2529.406,546.457,2509.798,546.457,2509.798
22076,546.476,2509.798,546.476,2529.406,546.476,2529.406,546.476,2509.798,546.476,2529.406,546.476,2529.406,546.476,2509.798,546.476,2509.798
22077,546.494,2509.798,546.494,2529.406,546.494,2529.406,546.494,2509.798,546.494,2529.406,546.494,2529.406,546.494,2509.798,546.494,2509.798
22078,546.513,2509.798,546.513,2509.798,546.513,2529.406,546.513,2509.798,546.513,2529.406,546.513,2529.406,546.513,2509.798,546.513,2529.406
22079,546.531,2529.406,546.531,2529.406,546.531,2529.406,546.531,2509.798,546.531,2529.406,546.531,2529.406,546.531,2509.798,546.531,2509.798
22080,546.55,2509.798,546.55,2509.798,546.55,2529.406,546.55,2509.798,546.55,2529.406,546.55,2529.406,546.55,2529.406,546.55,2509.798
22081,546.568,2529.406,546.568,2509.798,546.568,2529.406,546.568,2529.406,546.568,2509.798,546.568,2529.406,546.568,2509.798,546.568,2509.798
22082,546.586,2529.406,546.586,2509.798,546.586,2529.406,546.586,2529.406,546.586,2509.798,546.586,2529.406,546.586,2509.798,546.586,2529.406
22083,546.605,2509.798,546.605,2529.406,546.605,2529.406,546.605,2529.406,546.605,2509.798,546.605,2529.406,546.605,2509.798,546.605,2509.798
22084,546.623,2509.798,546.623,2509.798,546.623,2529.406,546.623,2529.406,546.623,2529.406,546.623,2529.406,546.623,2509.798,546.623,2509.798
22085,546.642,2529.406,546.642,2529.406,546.642,2529.406,546.642,2529.406,546.642,2529.406,546.642,2529.406,546.642,2509.798,546.642,2509.798
22086,546.66,2509.798,546.66,2509.798,546.66,2529.406,546.66,2529.406,546.66,2529.406,546.66,2529.406,546.66,2509.798,546.66,2529.406
22087,546.679,2509.798,546.679,2529.406,546.679,2529.406,546.679,2509.798,546.679,2529.406,546.679,2529.406,546.679,2509.798,546.679,2509.798
22088,546.697,2529.406,546.697,2509.798,546.697,2509.798,546.697,2509.798,546.697,2529.406,546.697,2529.406,546.697,2509.798,546.697,2509.798
22089,546.715,2509.798,546.715,2509.798,546.715,2529.406,546.715,2529.406,546.715,2529.406,546.715,2509.798,546.715,2509.798,546.715,2529.406
